"url","restaurant","restaurant_link","address","phone","image","image_alt","image_link"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=0cf3e075205758fe&signature=fa9bf1865aac25983a070038efa98fe441cff8cefbfec9fceb64efec0b632a35&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=0cf3e075205758fe&signature=c6a4a9a16e60dd22f01e90fe6c230b24a59b51381557927fd705a9b597e18629&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Land of a Thousand Hills Coffee","https://www.yelp.com/biz/land-of-a-thousand-hills-coffee-atlanta","232 19th St; Atlanta, GA 30363; (470) 344-0197","232 19th St; Atlanta, GA 30363; (470) 344-0197","https://s3-media2.fl.yelpcdn.com/photo/osfavtmlJPbaaTImBIFlsw/30s.jpg","Vyvy T.","https://www.yelp.com/user_details?userid=T99jHZvXqbLhSIr9g_RXEg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Torched Hop Brewing","https://www.yelp.com/biz/torched-hop-brewing-atlanta","249 Ponce de Leon Ave NE; Atlanta, GA 30308; (404) 835-2040","249 Ponce de Leon Ave NE; Atlanta, GA 30308; (404) 835-2040","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Laurri W.","https://www.yelp.com/user_details?userid=DCxYUHpHEchSQPfXZ6Jcsg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Mix’D UP Burgers","https://www.yelp.com/biz/mixd-up-burgers-atlanta-6","313 Blvd SE; Atlanta, GA 30312; (404) 963-2381","313 Blvd SE; Atlanta, GA 30312; (404) 963-2381","https://s3-media1.fl.yelpcdn.com/photo/o4RyTAfCEDIymUKNEeXaNg/30s.jpg","Amy C.","https://www.yelp.com/user_details?userid=1DW4ZrMhogbMGjNuXVu9mA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Manuel’s Tavern","https://www.yelp.com/biz/manuels-tavern-atlanta","602 N Highland Ave NE; Atlanta, GA 30307; (404) 525-3447","602 N Highland Ave NE; Atlanta, GA 30307; (404) 525-3447","https://s3-media2.fl.yelpcdn.com/photo/HZrsJNlcD3PwwOip6bsmqw/30s.jpg","Jim K.","https://www.yelp.com/user_details?userid=j1-2jDeSpyn20bFI-LcYmQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Fresh To Order","https://www.yelp.com/biz/fresh-to-order-atlanta-13","1260 Cumberland Mall; Atlanta, GA 30339; (678) 564-1400","1260 Cumberland Mall; Atlanta, GA 30339; (678) 564-1400","https://s3-media4.fl.yelpcdn.com/photo/eawG_Lilw32Iqpe2enAqVA/30s.jpg","Danielle M.","https://www.yelp.com/user_details?userid=Zq_i9_--tP3tlYUXh3aj7g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Corner Bakery Cafe","https://www.yelp.com/biz/corner-bakery-cafe-atlanta","3368 Peachtree Road Northeast; Atlanta, GA 30326; (404) 816-5100","3368 Peachtree Road Northeast; Atlanta, GA 30326; (404) 816-5100","https://s3-media1.fl.yelpcdn.com/photo/BRlNA6gO5xg1zPzb0YakXw/30s.jpg","Mike Z.","https://www.yelp.com/user_details?userid=5jKScvMqxW_rzd0D8xgX1A"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Storico Fresco Alimentari e Ristorante","https://www.yelp.com/biz/storico-fresco-alimentari-e-ristorante-atlanta","3167 Peachtree Rd NE; Atlanta, GA 30305; (404) 500-2181","3167 Peachtree Rd NE; Atlanta, GA 30305; (404) 500-2181","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Mary S.","https://www.yelp.com/user_details?userid=s5FiRKGyzIDWjC-r0Y_vhA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Alon’s Bakery & Market","https://www.yelp.com/biz/alons-bakery-and-market-atlanta","4505 Ashford Dunwoody Rd; Atlanta, GA 30346; (678) 397-1781","4505 Ashford Dunwoody Rd; Atlanta, GA 30346; (678) 397-1781","https://s3-media4.fl.yelpcdn.com/photo/Dxo9BtpWJhpckLscF0-4pw/30s.jpg","Jessica D.","https://www.yelp.com/user_details?userid=-S8gMaaUDXTt4yJRso-LHQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","One Love Jerk Grill","https://www.yelp.com/biz/one-love-jerk-grill-atlanta","Atlanta, GA 30318; (404) 437-3388","Atlanta, GA 30318; (404) 437-3388","https://s3-media1.fl.yelpcdn.com/photo/a5moPzyJ1avJntTb-8-A9Q/30s.jpg","Eric L.","https://www.yelp.com/user_details?userid=qCDHJx0cCbNsJ3jZgT5obg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Corner Bakery Cafe","https://www.yelp.com/biz/corner-bakery-cafe-atlanta-3","270 Peachtree St NW; Atlanta, GA 30303; (404) 215-9000","270 Peachtree St NW; Atlanta, GA 30303; (404) 215-9000","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Chad D.","https://www.yelp.com/user_details?userid=lqXf0IRAnEXdBqn6e3nZ-A"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=40&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=0cf3e075205758fe&signature=a68d4000fb59cd310776d430564d3473a2b3a566b15f0c966710dc06182d3a1a&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media4.fl.yelpcdn.com/bphoto/LtlSv683mKf9Q5w-lzyU7w/30s.jpg","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=0cf3e075205758fe&signature=a68d4000fb59cd310776d430564d3473a2b3a566b15f0c966710dc06182d3a1a&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=5326f77f01f6caad&signature=4747f98fdfb076f5b01932f52ff27163f275c7d251d9ec4883b9a2a2139dfee8&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media1.fl.yelpcdn.com/photo/DqCRqGL5WkvtjKPcBMgiSQ/30s.jpg","Charlé W.","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta%3Fhrid%3DtlhBJxkcooM7ZRWGBNRERQ&request_id=5326f77f01f6caad&signature=2cc24ddff935436ac7c4af2c7a9179663793a82ed08caff405d0c09497aef6cf&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=5326f77f01f6caad&signature=6308c77ce1200c25b3c2f425f4899d2175fb6186823ac0938f72ed3d1bd57189&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=5326f77f01f6caad&signature=aa04fb0ee78fb45668beaa9e558f51f0d89a2b913ad3066fbd18e9107cc32cee&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Storico Fresco Alimentari e Ristorante","https://www.yelp.com/biz/storico-fresco-alimentari-e-ristorante-atlanta","3167 Peachtree Rd NE; Atlanta, GA 30305; (404) 500-2181","3167 Peachtree Rd NE; Atlanta, GA 30305; (404) 500-2181","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Mary S.","https://www.yelp.com/user_details?userid=s5FiRKGyzIDWjC-r0Y_vhA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","One Love Jerk Grill","https://www.yelp.com/biz/one-love-jerk-grill-atlanta","Atlanta, GA 30318; (404) 437-3388","Atlanta, GA 30318; (404) 437-3388","https://s3-media1.fl.yelpcdn.com/photo/a5moPzyJ1avJntTb-8-A9Q/30s.jpg","Eric L.","https://www.yelp.com/user_details?userid=qCDHJx0cCbNsJ3jZgT5obg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Corner Bakery Cafe","https://www.yelp.com/biz/corner-bakery-cafe-atlanta-3","270 Peachtree St NW; Atlanta, GA 30303; (404) 215-9000","270 Peachtree St NW; Atlanta, GA 30303; (404) 215-9000","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Chad D.","https://www.yelp.com/user_details?userid=lqXf0IRAnEXdBqn6e3nZ-A"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","ParkGrounds","https://www.yelp.com/biz/parkgrounds-atlanta","142 Flat Shoals Ave SE; Atlanta, GA 30316; (678) 528-9901","142 Flat Shoals Ave SE; Atlanta, GA 30316; (678) 528-9901","https://s3-media4.fl.yelpcdn.com/photo/3NgnUDf6WKnrQjXj3bhR1g/30s.jpg","Monica S.","https://www.yelp.com/user_details?userid=XaHXqwKYHiYRnt7Q6kBaLQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Fresh To Order","https://www.yelp.com/biz/fresh-to-order-atlanta-14","1520 Ave Pl; Atlanta, GA 30329; (404) 844-2020","1520 Ave Pl; Atlanta, GA 30329; (404) 844-2020","https://s3-media4.fl.yelpcdn.com/photo/XpltNd8FwXsoO-jhN0a8Pw/30s.jpg","Chris A.","https://www.yelp.com/user_details?userid=qtxaDsVN2ci6g5v8cQ3lpA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Manuel’s Tavern","https://www.yelp.com/biz/manuels-tavern-atlanta","602 N Highland Ave NE; Atlanta, GA 30307; (404) 525-3447","602 N Highland Ave NE; Atlanta, GA 30307; (404) 525-3447","https://s3-media2.fl.yelpcdn.com/photo/HZrsJNlcD3PwwOip6bsmqw/30s.jpg","Jim K.","https://www.yelp.com/user_details?userid=j1-2jDeSpyn20bFI-LcYmQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","The Mercantile","https://www.yelp.com/biz/the-mercantile-atlanta-2","1660 Dekalb Ave; Atlanta, GA 30307; (404) 378-0096","1660 Dekalb Ave; Atlanta, GA 30307; (404) 378-0096","https://s3-media4.fl.yelpcdn.com/photo/PB68iiDYsvv59Is_1X-T_A/30s.jpg","Allison Z.","https://www.yelp.com/user_details?userid=ZNfXFSzPLlWFrFWyh9BA9g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Breadwinner Cafe & Bakery","https://www.yelp.com/biz/breadwinner-cafe-and-bakery-atlanta","220 Sandy Springs Cir; Atlanta, GA 30328; (404) 843-0224","220 Sandy Springs Cir; Atlanta, GA 30328; (404) 843-0224","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Felecia S.","https://www.yelp.com/user_details?userid=HESY_x4k3g8bRw2cpwv4bQ"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","King of Pops Bar & Good Grub","https://www.yelp.com/biz/king-of-pops-bar-and-good-grub-atlanta-2","675 Ponce De Leon Ave NE; Atlanta, GA 30308; (678) 732-9321","675 Ponce De Leon Ave NE; Atlanta, GA 30308; (678) 732-9321","https://s3-media2.fl.yelpcdn.com/photo/OHRtJfDF8I0J-69nDubElg/30s.jpg","Ryan A.","https://www.yelp.com/user_details?userid=j47AtuDSGacgjuQugEcAPA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Goldberg’s Bagel Company & Deli","https://www.yelp.com/biz/goldbergs-bagel-company-and-deli-atlanta-8","1272 W Paces Ferry Rd NW; Atlanta, GA 30327; (404) 266-0123","1272 W Paces Ferry Rd NW; Atlanta, GA 30327; (404) 266-0123","https://s3-media2.fl.yelpcdn.com/photo/fxMnoHebkWDnLUCHepZ2tw/30s.jpg","Timothy K.","https://www.yelp.com/user_details?userid=du4bxYqhl2vcmI_F2ihu8g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=50&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=5326f77f01f6caad&signature=2ab2cabdd4e5f8338774a9d3581f38e8dd9515a659ac6da562db9a1bb4fd951c&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media4.fl.yelpcdn.com/photo/UXCFolmCUoWJB41ognuS9w/30s.jpg","Celia B.","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3%3Fhrid%3DtoLVUh8x9iSlVcuUXLzlIg&request_id=5326f77f01f6caad&signature=9d44dfcb8ce513a3b3046e01d5b451b66cde653db49a51512170889be052fc95&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=05ef12a0c5c4c942&signature=27a57d985404c65d29354bfdf68317f04ad596664f4758235f8ca8c06e9a7fbc&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media2.fl.yelpcdn.com/bphoto/2jbiW5JtfqlDdZDNVKm79A/30s.jpg","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=05ef12a0c5c4c942&signature=27a57d985404c65d29354bfdf68317f04ad596664f4758235f8ca8c06e9a7fbc&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=05ef12a0c5c4c942&signature=dac8764f432c0a2e444e418d8f1117729d643e9b1d81eac8e975089fe4e1f15d&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=05ef12a0c5c4c942&signature=bc69c1bfa830637ec8dc6ce17e6e99809795effed9aa780f75b104ebbd7653da&slot=1"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Bhojanic","https://www.yelp.com/biz/bhojanic-atlanta-2","3400 Around Lenox Rd; Atlanta, GA 30326; (404) 841-8472","3400 Around Lenox Rd; Atlanta, GA 30326; (404) 841-8472","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Sunny R.","https://www.yelp.com/user_details?userid=EeGPKH2LdI4KtGfwsdEwdw"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Big Dave’s Cheesesteaks","https://www.yelp.com/biz/big-daves-cheesesteaks-atlanta-2","5020 Winters Chapel Rd; Atlanta, GA 30360; (678) 587-9253","5020 Winters Chapel Rd; Atlanta, GA 30360; (678) 587-9253","https://s3-media4.fl.yelpcdn.com/photo/qPOciCXSZpAXN0CmmarnUg/30s.jpg","Chanyce V.","https://www.yelp.com/user_details?userid=CKYT57O2VMD1-E-4dm76gg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Corner Bakery Cafe","https://www.yelp.com/biz/corner-bakery-cafe-atlanta","3368 Peachtree Road Northeast; Atlanta, GA 30326; (404) 816-5100","3368 Peachtree Road Northeast; Atlanta, GA 30326; (404) 816-5100","https://s3-media1.fl.yelpcdn.com/photo/BRlNA6gO5xg1zPzb0YakXw/30s.jpg","Mike Z.","https://www.yelp.com/user_details?userid=5jKScvMqxW_rzd0D8xgX1A"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Panbury’s Double Crust Pies - Temp. CLOSED","https://www.yelp.com/biz/panburys-double-crust-pies-atlanta","209 Edgewood Ave SE; Atlanta, GA 30303; (404) 500-1279","209 Edgewood Ave SE; Atlanta, GA 30303; (404) 500-1279","https://s3-media3.fl.yelpcdn.com/photo/P9kfzvEeaudY-TZKDikdlg/30s.jpg","Kate S.","https://www.yelp.com/user_details?userid=oDEmV1VCfa5fE228IqcGsg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","The Original Jamaican Restaurant","https://www.yelp.com/biz/the-original-jamaican-restaurant-atlanta","378 Edgewood Ave SE; Atlanta, GA 30312; (404) 523-1331","378 Edgewood Ave SE; Atlanta, GA 30312; (404) 523-1331","https://s3-media2.fl.yelpcdn.com/photo/gxR5lrzUAtef_Tn3nYU0CQ/30s.jpg","Loren B.","https://www.yelp.com/user_details?userid=Kc4sxiCwygidx-HIrJAOpA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Land of a Thousand Hills Coffee","https://www.yelp.com/biz/land-of-a-thousand-hills-coffee-atlanta","232 19th St; Atlanta, GA 30363; (470) 344-0197","232 19th St; Atlanta, GA 30363; (470) 344-0197","https://s3-media2.fl.yelpcdn.com/photo/osfavtmlJPbaaTImBIFlsw/30s.jpg","Vyvy T.","https://www.yelp.com/user_details?userid=T99jHZvXqbLhSIr9g_RXEg"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Tastee Spoon","https://www.yelp.com/biz/tastee-spoon-atlanta","4400 Ashford Dunwoody Rd; Atlanta, GA 30346; (844) 827-8331","4400 Ashford Dunwoody Rd; Atlanta, GA 30346; (844) 827-8331","https://s3-media1.fl.yelpcdn.com/photo/3fp57uGoDOV1QNCgEz43bw/30s.jpg","Travis J.","https://www.yelp.com/user_details?userid=eeAkbWDBLgQuCwd2Ns3G9g"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Cafe Lapin","https://www.yelp.com/biz/cafe-lapin-atlanta","2341 Peachtree Rd NE, Unit C; Atlanta, GA 30305; (404) 812-9171","2341 Peachtree Rd NE, Unit C; Atlanta, GA 30305; (404) 812-9171","https://s3-media4.fl.yelpcdn.com/photo/XsB5pw_bfBa9ohWg5nxS7w/30s.jpg","Isaac C.","https://www.yelp.com/user_details?userid=jEWr4Z8aSfM624FFWFFmGA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Bennett’s Market & Deli","https://www.yelp.com/biz/bennetts-market-and-deli-atlanta","568 Blvd SE; Atlanta, GA 30312; (404) 849-8467","568 Blvd SE; Atlanta, GA 30312; (404) 849-8467","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Carolyn W.","https://www.yelp.com/user_details?userid=dLX3h9MuhXKmx6P0GVAH1Q"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Al-Amin Restaurant","https://www.yelp.com/biz/al-amin-restaurant-atlanta","5466 Buford Hwy NE; Atlanta, GA 30340; (470) 375-4078","5466 Buford Hwy NE; Atlanta, GA 30340; (470) 375-4078","https://s3-media3.fl.yelpcdn.com/photo/iPQpGLUWJqJPcZ39RRZCIg/30s.jpg","Mary A.","https://www.yelp.com/user_details?userid=3C3Ns4HGrNiO9IbV9KXvDA"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=60&cflt=food","Bon Glaze","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3&request_id=05ef12a0c5c4c942&signature=e683807a6dcb438f91c4d4f59e7a8e8f87b28280e4f14cbe795f61da721843e3&slot=0","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","3794 Roswell Rd; Atlanta, GA 30342; (470) 428-2569","https://s3-media1.fl.yelpcdn.com/photo/7miQhD9CHk5u6MiPOa_x_Q/30s.jpg","Nicholas M.","https://www.yelp.com/adredir?ad_business_id=PSDPIShfSf_o5kfsLa3U-Q&campaign_id=xAAValGMREnBQFFgmBxdiA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbon-glaze-atlanta-3%3Fhrid%3DZUAmU5Dae90HTxUjUkpnUg&request_id=05ef12a0c5c4c942&signature=86ae6210ea5fb072034d5bd34822f656b86378db98e87c535eabf84f1c7f4cef&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Vintage Frozen Custard","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta&request_id=668f1277595f9ef3&signature=b4fa7bfb14e072aae5936276a70e2dec714c359be14069d9cad60ff3d378734f&slot=0","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","1021 Howell Mill Rd; Atlanta, GA 30318; (678) 609-8468","https://s3-media3.fl.yelpcdn.com/photo/pAXP6WHrO_p88riyuOWFRg/30s.jpg","Michael P.","https://www.yelp.com/adredir?ad_business_id=hyV64Ri_JiLlaASBJiNQDw&campaign_id=YMm-TiStyISQxULxjRPBcw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvintage-frozen-custard-atlanta%3Fhrid%3DLTKyS7TjAG387yJn7Keadg&request_id=668f1277595f9ef3&signature=15f9591c2d93a203941580b1e6adf75351f2b702dc26a3abcc56403b4a9311f8&slot=0"
"https://www.yelp.com/search?find_loc=Atlanta,+GA,+USA&start=70&cflt=food","Juiceheads ATL","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta&request_id=668f1277595f9ef3&signature=f98361c8d87a76668bfd55e6eb436a06338afddb35d23eff4bac051fd6ec5f43&slot=1","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","2591 Piedmont Rd Ne; Atlanta, GA 30324; (470) 465-1016","https://s3-media2.fl.yelpcdn.com/photo/DiH5Js97rcu1cGes_ZYCkg/30s.jpg","Danielle P.","https://www.yelp.com/adredir?ad_business_id=9mHuE4-4jTKJBkmG66zO6Q&campaign_id=08TYbTR5zzvi1E7cmUlm5g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjuiceheads-atl-atlanta%3Fhrid%3DZrN1Egem3YIMlS6PRBdkGg&request_id=668f1277595f9ef3&signature=30eb057ba9924868fc293956211fd980f72300e0f5fbcb2047d6c7061a8b374d&slot=1"
